"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"10149","OPTCUR","EURINR","OPTION","26-Mar-2025",87.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3225,4.8475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.085,"EURINR"
"10179","OPTCUR","EURINR","OPTION","26-Mar-2025",90.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.38,0.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.655,"EURINR"
"10219","OPTCUR","EURINR","OPTION","26-Mar-2025",94.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0375,0.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"EURINR"
"10129","OPTCUR","EURINR","OPTION","26-Mar-2025",84.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.7775,7.3175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5475,"EURINR"
"10145","OPTCUR","EURINR","OPTION","26-Mar-2025",86.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.8025,5.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.57,"EURINR"
"10159","OPTCUR","EURINR","OPTION","26-Mar-2025",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.1975,3.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.925,"EURINR"
"10174","OPTCUR","EURINR","OPTION","26-Mar-2025",90.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.97,2.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5375,"EURINR"
"10197","OPTCUR","EURINR","OPTION","26-Mar-2025",92.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2675,0.7875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5275,"EURINR"
"10135","OPTCUR","EURINR","OPTION","26-Mar-2025",85.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.0325,6.5725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8025,"EURINR"
"10143","OPTCUR","EURINR","OPTION","26-Mar-2025",86.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.0475,5.5825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.815,"EURINR"
"15629","OPTCUR","JPYINR","OPTION","26-Mar-2025",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0275,0.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2875,"JPYINR"
"15635","OPTCUR","JPYINR","OPTION","26-Mar-2025",58.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1725,0.9275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.55,"JPYINR"
"15659","OPTCUR","JPYINR","OPTION","26-Mar-2025",61.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.9775,3.4675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7225,"JPYINR"
"11649","OPTCUR","JPYINR","OPTION","26-Mar-2025",50.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"11722","OPTCUR","JPYINR","OPTION","26-Mar-2025",54.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"11224","OPTCUR","GBPINR","OPTION","26-Mar-2025",109.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4675,1.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8525,"GBPINR"
"15637","OPTCUR","JPYINR","OPTION","26-Mar-2025",58.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.245,1.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.665,"JPYINR"
"15647","OPTCUR","JPYINR","OPTION","26-Mar-2025",59.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.84,2.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.445,"JPYINR"
"11666","OPTCUR","JPYINR","OPTION","26-Mar-2025",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2325,6.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0425,"JPYINR"
"12354","OPTCUR","JPYINR","OPTION","26-Mar-2025",56.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.6775,3.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.38,"JPYINR"
"10565","OPTCUR","GBPINR","OPTION","26-Mar-2025",99.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"11264","OPTCUR","GBPINR","OPTION","26-Mar-2025",111.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3975,1.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.79,"GBPINR"
"11149","OPTCUR","GBPINR","OPTION","26-Mar-2025",105.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.4925,5.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4775,"GBPINR"
"11120","OPTCUR","GBPINR","OPTION","26-Mar-2025",102.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"15801","OPTCUR","USDINR","OPTION","26-Mar-2025",79.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",8.2825,8.9175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8375,"USDINR"
"10121","FUTCUR","EURINR","FUTURE","26-Mar-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",19429,1,1000,0.0025,"EURO - Indian Rupees","","","","",88.38,93.8475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",91.1125,"EURINR"
"15803","OPTCUR","USDINR","OPTION","26-Mar-2025",79.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",8.0325,8.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.59,"USDINR"
"15805","OPTCUR","USDINR","OPTION","26-Mar-2025",79.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.7825,8.4175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.34,"USDINR"
"10146","OPTCUR","EURINR","OPTION","26-Mar-2025",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0125,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"EURINR"
"10160","OPTCUR","EURINR","OPTION","26-Mar-2025",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.07,0.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.115,"EURINR"
"10165","OPTCUR","EURINR","OPTION","26-Mar-2025",89.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.6075,2.9625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.285,"EURINR"
"10175","OPTCUR","EURINR","OPTION","26-Mar-2025",90.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.27,0.675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4725,"EURINR"
"10177","OPTCUR","EURINR","OPTION","26-Mar-2025",90.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.32,0.795,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5575,"EURINR"
"10198","OPTCUR","EURINR","OPTION","26-Mar-2025",92.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.9425,1.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.455,"EURINR"
"10205","OPTCUR","EURINR","OPTION","26-Mar-2025",92.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.155,0.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.315,"EURINR"
"10213","OPTCUR","EURINR","OPTION","26-Mar-2025",93.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0725,0.2175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.145,"EURINR"
"10214","OPTCUR","EURINR","OPTION","26-Mar-2025",93.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.1175,3.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8175,"EURINR"
"10216","OPTCUR","EURINR","OPTION","26-Mar-2025",94.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.3225,3.7525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0375,"EURINR"
"10230","OPTCUR","EURINR","OPTION","26-Mar-2025",95.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.9225,5.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6875,"EURINR"
"10235","OPTCUR","EURINR","OPTION","26-Mar-2025",96.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"EURINR"
"10140","OPTCUR","EURINR","OPTION","26-Mar-2025",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"EURINR"
"10170","OPTCUR","EURINR","OPTION","26-Mar-2025",89.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.2625,2.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8925,"EURINR"
"10210","OPTCUR","EURINR","OPTION","26-Mar-2025",93.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.73,3.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3925,"EURINR"
"10134","OPTCUR","EURINR","OPTION","26-Mar-2025",85.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"10164","OPTCUR","EURINR","OPTION","26-Mar-2025",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.105,0.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"EURINR"
"10204","OPTCUR","EURINR","OPTION","26-Mar-2025",92.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.2225,2.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.805,"EURINR"
"10234","OPTCUR","EURINR","OPTION","26-Mar-2025",96.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.41,5.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1775,"EURINR"
"10147","OPTCUR","EURINR","OPTION","26-Mar-2025",86.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.5625,5.0925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3275,"EURINR"
"10163","OPTCUR","EURINR","OPTION","26-Mar-2025",88.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.7925,3.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.49,"EURINR"
"15797","OPTCUR","USDINR","OPTION","26-Mar-2025",78.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",8.7825,9.4175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.335,"USDINR"
"15809","OPTCUR","USDINR","OPTION","26-Mar-2025",80.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.2325,7.8675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.55,"USDINR"
"15791","OPTCUR","USDINR","OPTION","26-Mar-2025",77.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",9.5325,10.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.0825,"USDINR"
"15793","OPTCUR","USDINR","OPTION","26-Mar-2025",78.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",9.2825,9.9175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8325,"USDINR"
"15799","OPTCUR","USDINR","OPTION","26-Mar-2025",78.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",8.5325,9.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0875,"USDINR"
"15811","OPTCUR","USDINR","OPTION","26-Mar-2025",80.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.9825,7.6175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.3,"USDINR"
"10148","OPTCUR","EURINR","OPTION","26-Mar-2025",86.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.015,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"EURINR"
"10183","OPTCUR","EURINR","OPTION","26-Mar-2025",90.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.62,1.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0775,"EURINR"
"10218","OPTCUR","EURINR","OPTION","26-Mar-2025",94.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.5375,3.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.265,"EURINR"
"10131","OPTCUR","EURINR","OPTION","26-Mar-2025",84.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.53,7.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3,"EURINR"
"10133","OPTCUR","EURINR","OPTION","26-Mar-2025",85.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.28,6.82,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.05,"EURINR"
"10161","OPTCUR","EURINR","OPTION","26-Mar-2025",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.99,3.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.705,"EURINR"
"15802","OPTCUR","USDINR","OPTION","26-Mar-2025",79.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15804","OPTCUR","USDINR","OPTION","26-Mar-2025",79.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15808","OPTCUR","USDINR","OPTION","26-Mar-2025",79.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15812","OPTCUR","USDINR","OPTION","26-Mar-2025",80.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15818","OPTCUR","USDINR","OPTION","26-Mar-2025",81.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10126","FUTCUR","USDINR","FUTURE","26-Mar-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1534547,1,1000,0.0025,"US Dollar - Indian Rupee","","","","",84.925,90.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",87.55,"USDINR"
"10199","OPTCUR","EURINR","OPTION","26-Mar-2025",92.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2225,0.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4475,"EURINR"
"10203","OPTCUR","EURINR","OPTION","26-Mar-2025",92.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1875,0.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3775,"EURINR"
"10217","OPTCUR","EURINR","OPTION","26-Mar-2025",94.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0475,0.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"EURINR"
"10229","OPTCUR","EURINR","OPTION","26-Mar-2025",95.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0125,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"10231","OPTCUR","EURINR","OPTION","26-Mar-2025",96.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"EURINR"
"10233","OPTCUR","EURINR","OPTION","26-Mar-2025",96.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0075,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"EURINR"
"11066","OPTCUR","GBPINR","OPTION","26-Mar-2025",101.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"11146","OPTCUR","GBPINR","OPTION","26-Mar-2025",105.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0275,0.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"GBPINR"
"11147","OPTCUR","GBPINR","OPTION","26-Mar-2025",105.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.72,5.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7125,"GBPINR"
"10516","OPTCUR","GBPINR","OPTION","26-Mar-2025",99.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.7225,11.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.79,"GBPINR"
"10566","OPTCUR","GBPINR","OPTION","26-Mar-2025",100.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.125,11.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.1425,"GBPINR"
"10517","OPTCUR","GBPINR","OPTION","26-Mar-2025",99.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0975,"GBPINR"
"11130","OPTCUR","GBPINR","OPTION","26-Mar-2025",103.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"GBPINR"
"10518","OPTCUR","GBPINR","OPTION","26-Mar-2025",99.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.375,11.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.3925,"GBPINR"
"11118","OPTCUR","GBPINR","OPTION","26-Mar-2025",101.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"11121","OPTCUR","GBPINR","OPTION","26-Mar-2025",102.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.88,8.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.8975,"GBPINR"
"11152","OPTCUR","GBPINR","OPTION","26-Mar-2025",106.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0475,0.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"GBPINR"
"11163","OPTCUR","GBPINR","OPTION","26-Mar-2025",107.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.045,3.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.93,"GBPINR"
"11220","OPTCUR","GBPINR","OPTION","26-Mar-2025",109.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3525,0.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6625,"GBPINR"
"11222","OPTCUR","GBPINR","OPTION","26-Mar-2025",109.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4075,1.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.755,"GBPINR"
"11226","OPTCUR","GBPINR","OPTION","26-Mar-2025",109.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5375,1.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9625,"GBPINR"
