"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"838800","OPTIND","BSESEN","OPTION","25-Mar-2025","74200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2209.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"838835","OPTIND","BSESEN","OPTION","25-Mar-2025","74500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,2797.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"838886","OPTIND","BSESEN","OPTION","25-Mar-2025","74800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2650.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"838973","OPTIND","BSESEN","OPTION","25-Mar-2025","74100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2140.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839107","OPTIND","BSESEN","OPTION","25-Mar-2025","74700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2637.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839245","OPTIND","BSESEN","OPTION","25-Mar-2025","74300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2279.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839273","OPTIND","BSESEN","OPTION","25-Mar-2025","74600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2721.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839323","OPTIND","BSESEN","OPTION","25-Mar-2025","74900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",0.05,2560.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839339","OPTIND","BSESEN","OPTION","25-Mar-2025","75100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2890.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839390","OPTIND","BSESEN","OPTION","25-Mar-2025","74900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",0.05,2518.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839471","OPTIND","BSESEN","OPTION","25-Mar-2025","74200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,3070.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839515","OPTIND","BSESEN","OPTION","25-Mar-2025","74500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",740,0,20,5,"BSE SENSEX","","","","",0.05,2042.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839550","OPTIND","BSESEN","OPTION","25-Mar-2025","74800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2554.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839641","OPTIND","BSESEN","OPTION","25-Mar-2025","74100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",0.05,3175.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839689","OPTIND","BSESEN","OPTION","25-Mar-2025","74400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",80,0,20,5,"BSE SENSEX","","","","",0.05,2350.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839743","OPTIND","BSESEN","OPTION","25-Mar-2025","74400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2893.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"839794","OPTIND","BSESEN","OPTION","25-Mar-2025","74700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",0.05,2176.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839905","OPTIND","BSESEN","OPTION","25-Mar-2025","74300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2981.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7460212,"SENSEX"
"839943","OPTIND","BSESEN","OPTION","25-Mar-2025","74600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",400,0,20,5,"BSE SENSEX","","","","",0.05,2109.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"839978","OPTIND","BSESEN","OPTION","25-Mar-2025","75100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,2314.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7813901,"SENSEX"
"842154","OPTIND","BANKEX","OPTION","25-Mar-2025","55000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",840,0,30,5,"BANKEX","","","","",0.05,1494.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842156","OPTIND","BANKEX","OPTION","25-Mar-2025","57300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",658.1,3595.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842157","OPTIND","BANKEX","OPTION","25-Mar-2025","59600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2269.5,6024.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842163","OPTIND","BANKEX","OPTION","25-Mar-2025","55900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1350,0,30,5,"BANKEX","","","","",0.05,2086.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842167","OPTIND","BANKEX","OPTION","25-Mar-2025","60200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,99.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842179","OPTIND","BANKEX","OPTION","25-Mar-2025","57200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,895.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5646132,"BANKEX"
"842180","OPTIND","BANKEX","OPTION","25-Mar-2025","59500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,182.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842183","OPTIND","BANKEX","OPTION","25-Mar-2025","55800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",30,0,30,5,"BANKEX","","","","",0.05,1867.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842186","OPTIND","BANKEX","OPTION","25-Mar-2025","60500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3073.45,6993.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842191","OPTIND","BANKEX","OPTION","25-Mar-2025","61200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,38.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842205","OPTIND","BANKEX","OPTION","25-Mar-2025","55200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",150,0,30,5,"BANKEX","","","","",0.05,1540.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842206","OPTIND","BANKEX","OPTION","25-Mar-2025","57500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,30,5,"BANKEX","","","","",763.25,3796.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842207","OPTIND","BANKEX","OPTION","25-Mar-2025","59800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2442.6,6240.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842213","OPTIND","BANKEX","OPTION","25-Mar-2025","53800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,966.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842219","OPTIND","BANKEX","OPTION","25-Mar-2025","61500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4021.2,8056.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842226","OPTIND","BANKEX","OPTION","25-Mar-2025","55100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,2378.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842227","OPTIND","BANKEX","OPTION","25-Mar-2025","57400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,797.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842228","OPTIND","BANKEX","OPTION","25-Mar-2025","59700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,154.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842229","OPTIND","BANKEX","OPTION","25-Mar-2025","53700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",503.1,3708,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842234","OPTIND","BANKEX","OPTION","25-Mar-2025","61400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,31.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842239","OPTIND","BANKEX","OPTION","25-Mar-2025","59100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1854.7,5484.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842244","OPTIND","BANKEX","OPTION","25-Mar-2025","55400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1922.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842245","OPTIND","BANKEX","OPTION","25-Mar-2025","57700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",875.9,4000.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842253","OPTIND","BANKEX","OPTION","25-Mar-2025","61700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4214.9,8267.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842260","OPTIND","BANKEX","OPTION","25-Mar-2025","59000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,270.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842265","OPTIND","BANKEX","OPTION","25-Mar-2025","55300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,2205.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842266","OPTIND","BANKEX","OPTION","25-Mar-2025","57600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,707.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5646132,"BANKEX"
"842267","OPTIND","BANKEX","OPTION","25-Mar-2025","59900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,130.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842269","OPTIND","BANKEX","OPTION","25-Mar-2025","60000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2619.1,6456.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842270","OPTIND","BANKEX","OPTION","25-Mar-2025","53900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",395.65,3509.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842279","OPTIND","BANKEX","OPTION","25-Mar-2025","61600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,25.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842281","OPTIND","BANKEX","OPTION","25-Mar-2025","57000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",515.1,3301.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842282","OPTIND","BANKEX","OPTION","25-Mar-2025","59300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2017.3,5700.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842287","OPTIND","BANKEX","OPTION","25-Mar-2025","55600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",30,0,30,5,"BANKEX","","","","",0.05,1706.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842289","OPTIND","BANKEX","OPTION","25-Mar-2025","57900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",996.05,4207.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842294","OPTIND","BANKEX","OPTION","25-Mar-2025","61000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3542.2,7527.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842301","OPTIND","BANKEX","OPTION","25-Mar-2025","59200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,231.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842304","OPTIND","BANKEX","OPTION","25-Mar-2025","55500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",540,0,30,5,"BANKEX","","","","",0.05,2027.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842306","OPTIND","BANKEX","OPTION","25-Mar-2025","57800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,624.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842319","OPTIND","BANKEX","OPTION","25-Mar-2025","57200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",608.5,3496.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842320","OPTIND","BANKEX","OPTION","25-Mar-2025","59500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2184.45,5916.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842322","OPTIND","BANKEX","OPTION","25-Mar-2025","55800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,2231.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5582495,"BANKEX"
"842325","OPTIND","BANKEX","OPTION","25-Mar-2025","58800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,314.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842326","OPTIND","BANKEX","OPTION","25-Mar-2025","61200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3732.8,7739.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842331","OPTIND","BANKEX","OPTION","25-Mar-2025","57100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,947.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5646132,"BANKEX"
"842333","OPTIND","BANKEX","OPTION","25-Mar-2025","59400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,197.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842336","OPTIND","BANKEX","OPTION","25-Mar-2025","55700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,30,5,"BANKEX","","","","",0.05,1986.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842340","OPTIND","BANKEX","OPTION","25-Mar-2025","61100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,42.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842348","OPTIND","BANKEX","OPTION","25-Mar-2025","55100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1708.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842349","OPTIND","BANKEX","OPTION","25-Mar-2025","57400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",709.75,3695.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842350","OPTIND","BANKEX","OPTION","25-Mar-2025","59700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2355.6,6132.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842351","OPTIND","BANKEX","OPTION","25-Mar-2025","53700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,921.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842357","OPTIND","BANKEX","OPTION","25-Mar-2025","56700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1470,0,30,5,"BANKEX","","","","",0.05,1028.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842358","OPTIND","BANKEX","OPTION","25-Mar-2025","61400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3924.75,7951.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842362","OPTIND","BANKEX","OPTION","25-Mar-2025","55000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,30,5,"BANKEX","","","","",243.65,2607.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842363","OPTIND","BANKEX","OPTION","25-Mar-2025","57300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,845.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842373","OPTIND","BANKEX","OPTION","25-Mar-2025","61300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,34.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842381","OPTIND","BANKEX","OPTION","25-Mar-2025","59000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1775.2,5376.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842384","OPTIND","BANKEX","OPTION","25-Mar-2025","55300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1849.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842386","OPTIND","BANKEX","OPTION","25-Mar-2025","57600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",818.6,3898.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842389","OPTIND","BANKEX","OPTION","25-Mar-2025","53900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1012.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842390","OPTIND","BANKEX","OPTION","25-Mar-2025","56000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",900,0,30,5,"BANKEX","","","","",0.05,1589.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842391","OPTIND","BANKEX","OPTION","25-Mar-2025","58300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,449.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842395","OPTIND","BANKEX","OPTION","25-Mar-2025","54600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",73.7,2833.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842396","OPTIND","BANKEX","OPTION","25-Mar-2025","56900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,30,5,"BANKEX","","","","",0.05,930,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5485237,"BANKEX"
"842397","OPTIND","BANKEX","OPTION","25-Mar-2025","61600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4117.95,8162.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
"842407","OPTIND","BANKEX","OPTION","25-Mar-2025","60900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,51.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5767868,"BANKEX"
